time,left_s0,left_s1,left_e0,left_e1,left_w0,left_w1,left_w2,left_gripper,right_s0,right_s1,right_e0,right_e1,right_w0,right_w1,right_w2,right_gripper
0.455997,0.0015339807878854137,-0.554534054820577,-0.007669903939427069,0.744364177321397,-0.0011504855909140602,1.2593982268539248,-0.002684466378799474,95.4619140625,0.004218447166684887,-0.548014636472064,-0.005368932757598948,0.7570195188214517,-0.002684466378799474,1.2609322076418101,0.0019174759848567672,100.0
0.456083,0.0015339807878854137,-0.554534054820577,-0.007669903939427069,0.744364177321397,-0.0011504855909140602,1.2593982268539248,-0.002684466378799474,95.4619140625,0.004218447166684887,-0.548014636472064,-0.005368932757598948,0.7570195188214517,-0.002684466378799474,1.2609322076418101,0.0019174759848567672,100.0
0.466189,0.0019174759848567672,-0.5549175500175484,-0.008436894333369775,0.744364177321397,-0.0023009711818281204,1.2586312364599819,-0.002684466378799474,95.4619140625,0.004601942363656241,-0.5483981316690354,-0.004985437560627594,0.7570195188214517,-0.002684466378799474,1.2616991980357528,0.0011504855909140602,100.0
0.476212,0.0019174759848567672,-0.554534054820577,-0.006902913545484362,0.7447476725183684,-0.0015339807878854137,1.2593982268539248,-0.002684466378799474,95.4619140625,0.003451456772742181,-0.548014636472064,-0.004601942363656241,0.7570195188214517,-0.002684466378799474,1.2616991980357528,0.0015339807878854137,100.0
0.486196,0.0019174759848567672,-0.5541505596236057,-0.007669903939427069,0.7447476725183684,-0.0015339807878854137,1.2586312364599819,-0.0023009711818281204,95.4619140625,0.004218447166684887,-0.548014636472064,-0.004601942363656241,0.7566360236244803,-0.003451456772742181,1.2616991980357528,0.0019174759848567672,100.0
0.496208,0.0015339807878854137,-0.5541505596236057,-0.008436894333369775,0.7435971869274544,-0.0019174759848567672,1.2586312364599819,-0.0023009711818281204,95.4619140625,0.005368932757598948,-0.5476311412750927,-0.005368932757598948,0.7570195188214517,-0.003451456772742181,1.2616991980357528,0.0023009711818281204,100.0
0.506192,0.0015339807878854137,-0.554534054820577,-0.007286408742455715,0.744364177321397,-0.0023009711818281204,1.2593982268539248,-0.0023009711818281204,95.4619140625,0.004985437560627594,-0.5476311412750927,-0.005368932757598948,0.7570195188214517,-0.002684466378799474,1.2609322076418101,0.0011504855909140602,100.0
0.516187,0.0011504855909140602,-0.554534054820577,-0.007286408742455715,0.744364177321397,-0.0019174759848567672,1.2586312364599819,-0.002684466378799474,95.4619140625,0.004985437560627594,-0.5487816268660067,-0.005752427954570301,0.7570195188214517,-0.0023009711818281204,1.2616991980357528,0.0023009711818281204,100.0
0.526218,0.0015339807878854137,-0.5549175500175484,-0.007669903939427069,0.7447476725183684,-0.0023009711818281204,1.2586312364599819,-0.0023009711818281204,95.4619140625,0.004601942363656241,-0.5476311412750927,-0.005368932757598948,0.7570195188214517,-0.003451456772742181,1.2605487124448387,0.0019174759848567672,100.0
0.536227,0.0023009711818281204,-0.554534054820577,-0.008053399136398421,0.7447476725183684,-0.0015339807878854137,1.2586312364599819,-0.002684466378799474,95.4619140625,0.004601942363656241,-0.548014636472064,-0.004601942363656241,0.756252528427509,-0.0030679615757708274,1.2609322076418101,0.0015339807878854137,100.0
