time,x,y,left_s0,left_s1,left_e0,left_e1,left_w0,left_w1,left_w2,left_gripper,right_s0,right_s1,right_e0,right_e1,right_w0,right_w1,right_w2,right_gripper
0.282810,0,0,-0.0015339807878854137,-0.5503156076538922,0.004218447166684887,0.7528010716547668,-0.009203884727312482,1.2540292940963258,0.005752427954570301,95.62398529052734,0.0038349519697135344,-0.5537670644266344,-0.0038349519697135344,0.7535680620487095,0.0015339807878854137,1.2567137604751253,0.0,100.0
0.282897,0,0,-0.0015339807878854137,-0.5503156076538922,0.004218447166684887,0.7528010716547668,-0.009203884727312482,1.2540292940963258,0.005752427954570301,95.62398529052734,0.0038349519697135344,-0.5537670644266344,-0.0038349519697135344,0.7535680620487095,0.0015339807878854137,1.2567137604751253,0.0,100.0
0.292978,0,0,-0.0003834951969713534,-0.5499321124569209,0.004218447166684887,0.7516505860638527,-0.008053399136398421,1.2540292940963258,0.004985437560627594,95.62398529052734,0.0038349519697135344,-0.553383569229663,-0.0038349519697135344,0.7531845668517382,0.0015339807878854137,1.2563302652781538,-0.0007669903939427069,100.0
0.303001,0,0,-0.0011504855909140602,-0.5503156076538922,0.004218447166684887,0.7524175764577954,-0.008436894333369775,1.2540292940963258,0.005368932757598948,95.62398529052734,0.002684466378799474,-0.5541505596236057,-0.0038349519697135344,0.7535680620487095,0.0015339807878854137,1.2570972556720965,-0.0007669903939427069,100.0
0.312999,0,0,-0.0015339807878854137,-0.5506991028508635,0.004218447166684887,0.7528010716547668,-0.008436894333369775,1.254412789293297,0.004601942363656241,95.62398529052734,0.003451456772742181,-0.5537670644266344,-0.004218447166684887,0.7535680620487095,0.0015339807878854137,1.2570972556720965,-0.0003834951969713534,100.0
0.322984,0,0,-0.0011504855909140602,-0.5499321124569209,0.004601942363656241,0.7524175764577954,-0.008436894333369775,1.254412789293297,0.004985437560627594,95.62398529052734,0.003451456772742181,-0.5541505596236057,-0.0038349519697135344,0.7535680620487095,0.0023009711818281204,1.2567137604751253,0.0003834951969713534,100.0
0.332992,0,0,-0.0011504855909140602,-0.5506991028508635,0.004601942363656241,0.7524175764577954,-0.008820389530341128,1.2540292940963258,0.004601942363656241,95.62398529052734,0.0038349519697135344,-0.5541505596236057,-0.0038349519697135344,0.7543350524426522,0.0019174759848567672,1.2570972556720965,-0.0003834951969713534,100.0
0.342988,0,0,-0.0007669903939427069,-0.5503156076538922,0.004601942363656241,0.7524175764577954,-0.008436894333369775,1.2547962844902685,0.005368932757598948,95.62398529052734,0.004985437560627594,-0.5537670644266344,-0.004601942363656241,0.7539515572456809,0.0019174759848567672,1.2570972556720965,-0.0011504855909140602,100.0
0.352983,0,0,-0.0011504855909140602,-0.5503156076538922,0.003451456772742181,0.752034081260824,-0.008436894333369775,1.2547962844902685,0.004985437560627594,95.62398529052734,0.0030679615757708274,-0.5537670644266344,-0.0038349519697135344,0.7535680620487095,0.0019174759848567672,1.2570972556720965,-0.0003834951969713534,100.0
0.362995,0,0,-0.0011504855909140602,-0.5503156076538922,0.003451456772742181,0.7524175764577954,-0.007669903939427069,1.2547962844902685,0.004985437560627594,95.62398529052734,0.003451456772742181,-0.5549175500175484,-0.003451456772742181,0.7535680620487095,0.0019174759848567672,1.2563302652781538,-0.0003834951969713534,100.0
0.372992,0,0,-0.0011504855909140602,-0.5506991028508635,0.004601942363656241,0.752034081260824,-0.008436894333369775,1.254412789293297,0.005368932757598948,95.62398529052734,0.002684466378799474,-0.5541505596236057,-0.004218447166684887,0.7539515572456809,0.0015339807878854137,1.2570972556720965,-0.0007669903939427069,100.0
0.383009,0,0,-0.0011504855909140602,-0.5503156076538922,0.004601942363656241,0.7524175764577954,-0.007669903939427069,1.2547962844902685,0.005368932757598948,95.62398529052734,0.0030679615757708274,-0.5541505596236057,-0.0038349519697135344,0.7535680620487095,0.0019174759848567672,1.257480750869068,-0.0007669903939427069,100.0
0.392986,0,0,-0.0011504855909140602,-0.5503156076538922,0.004985437560627594,0.7531845668517382,-0.008053399136398421,1.2540292940963258,0.005752427954570301,95.62398529052734,0.003451456772742181,-0.5541505596236057,-0.004985437560627594,0.7547185476396235,0.0023009711818281204,1.2567137604751253,0.0,100.0
0.403007,0,0,-0.0011504855909140602,-0.5503156076538922,0.004601942363656241,0.7531845668517382,-0.008436894333369775,1.2547962844902685,0.004985437560627594,95.62398529052734,0.004218447166684887,-0.5537670644266344,-0.004218447166684887,0.7535680620487095,0.0019174759848567672,1.257480750869068,0.0003834951969713534,100.0
0.412993,0,0,-0.0011504855909140602,-0.5499321124569209,0.004218447166684887,0.7531845668517382,-0.008436894333369775,1.2547962844902685,0.005368932757598948,95.62398529052734,0.0023009711818281204,-0.5541505596236057,-0.0038349519697135344,0.7539515572456809,0.0019174759848567672,1.2559467700811826,0.0003834951969713534,100.0
0.422980,0,0,-0.0007669903939427069,-0.5506991028508635,0.004218447166684887,0.7528010716547668,-0.008820389530341128,1.2540292940963258,0.004985437560627594,95.62398529052734,0.003451456772742181,-0.5541505596236057,-0.0038349519697135344,0.7547185476396235,0.0015339807878854137,1.2570972556720965,0.0,100.0
0.432982,0,0,-0.0011504855909140602,-0.5503156076538922,0.004218447166684887,0.7528010716547668,-0.008820389530341128,1.254412789293297,0.005368932757598948,95.62398529052734,0.0030679615757708274,-0.5537670644266344,-0.004601942363656241,0.7535680620487095,0.0011504855909140602,1.2570972556720965,0.0,100.0
0.442997,0,0,-0.0015339807878854137,-0.5503156076538922,0.004218447166684887,0.7531845668517382,-0.008436894333369775,1.2551797796872397,0.004985437560627594,95.62398529052734,0.0038349519697135344,-0.5537670644266344,-0.004601942363656241,0.7539515572456809,0.0019174759848567672,1.2567137604751253,-0.0007669903939427069,100.0
0.453002,0,0,-0.0015339807878854137,-0.5499321124569209,0.004601942363656241,0.7524175764577954,-0.008053399136398421,1.254412789293297,0.005752427954570301,95.62398529052734,0.003451456772742181,-0.5537670644266344,-0.004218447166684887,0.7539515572456809,0.0015339807878854137,1.2567137604751253,-0.0007669903939427069,100.0
0.463112,0,0,-0.0011504855909140602,-0.5506991028508635,0.004218447166684887,0.7524175764577954,-0.008436894333369775,1.2547962844902685,0.005752427954570301,95.62398529052734,0.0023009711818281204,-0.553383569229663,-0.004218447166684887,0.7539515572456809,0.0019174759848567672,1.2563302652781538,-0.0003834951969713534,100.0
