time,left_s0,left_s1,left_e0,left_e1,left_w0,left_w1,left_w2,left_gripper,right_s0,right_s1,right_e0,right_e1,right_w0,right_w1,right_w2,right_gripper
0.418031,-0.0038349519697135344,-0.54686415088115,0.002684466378799474,0.7535680620487095,-0.002684466378799474,1.2551797796872397,0.0019174759848567672,95.62398529052734,-0.0023009711818281204,-0.5560680356084625,0.006902913545484362,0.7501166052759674,-0.0023009711818281204,1.2655341500054664,0.0011504855909140602,95.61688232421875
0.418126,-0.0038349519697135344,-0.54686415088115,0.002684466378799474,0.7535680620487095,-0.002684466378799474,1.2551797796872397,0.0019174759848567672,95.62398529052734,-0.0023009711818281204,-0.5560680356084625,0.006902913545484362,0.7501166052759674,-0.0023009711818281204,1.2655341500054664,0.0011504855909140602,95.61688232421875
0.428209,-0.0023009711818281204,-0.54686415088115,0.0030679615757708274,0.7528010716547668,-0.0023009711818281204,1.2551797796872397,0.0023009711818281204,95.62398529052734,-0.0019174759848567672,-0.5568350260024052,0.007286408742455715,0.75088359566991,-0.002684466378799474,1.265150654808495,0.0015339807878854137,95.61688232421875
0.438236,-0.003451456772742181,-0.5464806556841787,0.002684466378799474,0.7535680620487095,-0.002684466378799474,1.2555632748842112,0.002684466378799474,95.62398529052734,-0.0019174759848567672,-0.5568350260024052,0.007286408742455715,0.749733110078996,-0.0023009711818281204,1.2655341500054664,0.0019174759848567672,95.61688232421875
0.448221,-0.002684466378799474,-0.5472476460781214,0.0030679615757708274,0.7535680620487095,-0.0030679615757708274,1.2559467700811826,0.0019174759848567672,95.62398529052734,-0.0030679615757708274,-0.5560680356084625,0.007286408742455715,0.7501166052759674,-0.0023009711818281204,1.265150654808495,0.0015339807878854137,95.61688232421875
0.458228,-0.0030679615757708274,-0.5472476460781214,0.002684466378799474,0.7531845668517382,-0.002684466378799474,1.2551797796872397,0.0019174759848567672,95.62398529052734,-0.0019174759848567672,-0.5568350260024052,0.006902913545484362,0.7505001004729387,-0.002684466378799474,1.2655341500054664,0.0019174759848567672,95.61688232421875
0.468228,-0.0030679615757708274,-0.54686415088115,0.002684466378799474,0.7535680620487095,-0.002684466378799474,1.2559467700811826,0.0015339807878854137,95.62398529052734,-0.0019174759848567672,-0.5560680356084625,0.007669903939427069,0.749733110078996,-0.0023009711818281204,1.2659176452024377,0.0019174759848567672,95.61688232421875
0.478210,-0.0030679615757708274,-0.54686415088115,0.0030679615757708274,0.7531845668517382,-0.002684466378799474,1.2551797796872397,0.0019174759848567672,95.62398529052734,-0.0007669903939427069,-0.5556845404114912,0.007286408742455715,0.7501166052759674,-0.002684466378799474,1.2659176452024377,0.0015339807878854137,95.61688232421875
0.488231,-0.0030679615757708274,-0.5460971604872072,0.003451456772742181,0.7528010716547668,-0.003451456772742181,1.2555632748842112,0.0019174759848567672,95.62398529052734,-0.0019174759848567672,-0.5564515308054339,0.007669903939427069,0.7501166052759674,-0.0030679615757708274,1.265150654808495,0.0015339807878854137,95.61688232421875
0.498212,-0.002684466378799474,-0.5464806556841787,0.0030679615757708274,0.7539515572456809,-0.0023009711818281204,1.2547962844902685,0.0023009711818281204,95.62398529052734,-0.002684466378799474,-0.5556845404114912,0.007669903939427069,0.7505001004729387,-0.0023009711818281204,1.2655341500054664,0.0011504855909140602,95.61688232421875
0.508217,-0.002684466378799474,-0.54686415088115,0.002684466378799474,0.7539515572456809,-0.0019174759848567672,1.2551797796872397,0.0019174759848567672,95.62398529052734,-0.002684466378799474,-0.5556845404114912,0.006519418348513008,0.749733110078996,-0.002684466378799474,1.265150654808495,0.0015339807878854137,95.61688232421875
0.518212,-0.002684466378799474,-0.54686415088115,0.003451456772742181,0.7531845668517382,-0.0030679615757708274,1.2551797796872397,0.0019174759848567672,95.62398529052734,-0.002684466378799474,-0.5568350260024052,0.006902913545484362,0.7505001004729387,-0.0023009711818281204,1.2655341500054664,0.0023009711818281204,95.61688232421875
0.528212,-0.002684466378799474,-0.54686415088115,0.002684466378799474,0.7528010716547668,-0.002684466378799474,1.2547962844902685,0.0023009711818281204,95.62398529052734,-0.0030679615757708274,-0.5564515308054339,0.007669903939427069,0.749733110078996,-0.0030679615757708274,1.265150654808495,0.0019174759848567672,95.61688232421875
0.538238,-0.003451456772742181,-0.5460971604872072,0.002684466378799474,0.7524175764577954,-0.0023009711818281204,1.2559467700811826,0.002684466378799474,95.62398529052734,-0.0023009711818281204,-0.5564515308054339,0.007286408742455715,0.749733110078996,-0.0023009711818281204,1.2655341500054664,0.0015339807878854137,95.61688232421875
0.548214,-0.002684466378799474,-0.5472476460781214,0.002684466378799474,0.7531845668517382,-0.002684466378799474,1.2551797796872397,0.0023009711818281204,95.62398529052734,-0.0015339807878854137,-0.5560680356084625,0.008053399136398421,0.7505001004729387,-0.0019174759848567672,1.2647671596115235,0.0015339807878854137,95.61688232421875
0.558226,-0.0030679615757708274,-0.5472476460781214,0.002684466378799474,0.7528010716547668,-0.002684466378799474,1.2559467700811826,0.0023009711818281204,95.62398529052734,-0.0023009711818281204,-0.5568350260024052,0.008053399136398421,0.749733110078996,-0.0023009711818281204,1.2655341500054664,0.0011504855909140602,95.61688232421875
0.568231,-0.0030679615757708274,-0.5464806556841787,0.0019174759848567672,0.7524175764577954,-0.002684466378799474,1.2559467700811826,0.0023009711818281204,95.62398529052734,-0.002684466378799474,-0.5564515308054339,0.007286408742455715,0.7501166052759674,-0.0030679615757708274,1.2659176452024377,0.0019174759848567672,95.61688232421875
0.578239,-0.0019174759848567672,-0.54686415088115,0.002684466378799474,0.7539515572456809,-0.002684466378799474,1.2555632748842112,0.0030679615757708274,95.62398529052734,-0.0030679615757708274,-0.5564515308054339,0.008053399136398421,0.7493496148820246,-0.0023009711818281204,1.2647671596115235,0.0023009711818281204,95.61688232421875
0.588217,-0.002684466378799474,-0.5472476460781214,0.0030679615757708274,0.7535680620487095,-0.0023009711818281204,1.2559467700811826,0.0019174759848567672,95.62398529052734,-0.003451456772742181,-0.5568350260024052,0.008436894333369775,0.7505001004729387,-0.002684466378799474,1.2655341500054664,0.0023009711818281204,95.61688232421875
0.598214,-0.0030679615757708274,-0.5464806556841787,0.0030679615757708274,0.7528010716547668,-0.002684466378799474,1.2551797796872397,0.0019174759848567672,95.62398529052734,-0.0023009711818281204,-0.5556845404114912,0.007669903939427069,0.749733110078996,-0.002684466378799474,1.266301140399409,0.0015339807878854137,95.61688232421875
0.608215,-0.002684466378799474,-0.54686415088115,0.0030679615757708274,0.7531845668517382,-0.002684466378799474,1.2555632748842112,0.0023009711818281204,95.62398529052734,-0.0030679615757708274,-0.5568350260024052,0.008053399136398421,0.7501166052759674,-0.0019174759848567672,1.265150654808495,0.0015339807878854137,95.61688232421875
0.618246,-0.0030679615757708274,-0.5460971604872072,0.0030679615757708274,0.7531845668517382,-0.002684466378799474,1.2551797796872397,0.0019174759848567672,95.62398529052734,-0.0019174759848567672,-0.5568350260024052,0.007669903939427069,0.749733110078996,-0.002684466378799474,1.2655341500054664,0.0019174759848567672,95.61688232421875
0.628211,-0.002684466378799474,-0.5476311412750927,0.0030679615757708274,0.7535680620487095,-0.002684466378799474,1.2559467700811826,0.0019174759848567672,95.62398529052734,-0.003451456772742181,-0.5560680356084625,0.007669903939427069,0.7505001004729387,-0.0023009711818281204,1.2659176452024377,0.0015339807878854137,95.61688232421875
0.638208,-0.002684466378799474,-0.5464806556841787,0.003451456772742181,0.7531845668517382,-0.002684466378799474,1.2547962844902685,0.002684466378799474,95.62398529052734,-0.003451456772742181,-0.5556845404114912,0.008053399136398421,0.7501166052759674,-0.0023009711818281204,1.2647671596115235,0.0019174759848567672,95.61688232421875
0.648213,-0.002684466378799474,-0.54686415088115,0.002684466378799474,0.7535680620487095,-0.0030679615757708274,1.2551797796872397,0.0019174759848567672,95.62398529052734,-0.0019174759848567672,-0.5560680356084625,0.007669903939427069,0.749733110078996,-0.002684466378799474,1.2659176452024377,0.0011504855909140602,95.61688232421875
0.658234,-0.0030679615757708274,-0.5464806556841787,0.002684466378799474,0.7531845668517382,-0.003451456772742181,1.2559467700811826,0.0023009711818281204,95.62398529052734,-0.002684466378799474,-0.5556845404114912,0.008053399136398421,0.7501166052759674,-0.002684466378799474,1.2659176452024377,0.0011504855909140602,95.61688232421875
0.668232,-0.003451456772742181,-0.5464806556841787,0.0030679615757708274,0.7524175764577954,-0.0030679615757708274,1.2559467700811826,0.002684466378799474,95.62398529052734,-0.0038349519697135344,-0.5556845404114912,0.007669903939427069,0.749733110078996,-0.002684466378799474,1.2659176452024377,0.0015339807878854137,95.61688232421875
0.678230,-0.0023009711818281204,-0.54686415088115,0.0023009711818281204,0.7528010716547668,-0.002684466378799474,1.2555632748842112,0.0019174759848567672,95.62398529052734,-0.002684466378799474,-0.5556845404114912,0.008053399136398421,0.749733110078996,-0.0023009711818281204,1.2655341500054664,0.0011504855909140602,95.61688232421875
0.688212,-0.0023009711818281204,-0.5464806556841787,0.003451456772742181,0.7528010716547668,-0.0023009711818281204,1.2555632748842112,0.0023009711818281204,95.62398529052734,-0.0019174759848567672,-0.5572185211993765,0.007669903939427069,0.749733110078996,-0.0023009711818281204,1.2643836644145523,0.0015339807878854137,95.61688232421875
0.698210,-0.002684466378799474,-0.5464806556841787,0.002684466378799474,0.7524175764577954,-0.002684466378799474,1.2559467700811826,0.0019174759848567672,95.62398529052734,-0.0030679615757708274,-0.5564515308054339,0.008053399136398421,0.7493496148820246,-0.002684466378799474,1.265150654808495,0.0015339807878854137,95.61688232421875
0.708218,-0.002684466378799474,-0.5460971604872072,0.003451456772742181,0.7531845668517382,-0.002684466378799474,1.2559467700811826,0.0023009711818281204,95.62398529052734,-0.003451456772742181,-0.5564515308054339,0.006902913545484362,0.7501166052759674,-0.0023009711818281204,1.2655341500054664,0.0019174759848567672,95.61688232421875
0.718221,-0.002684466378799474,-0.5464806556841787,0.0030679615757708274,0.7528010716547668,-0.002684466378799474,1.2555632748842112,0.0023009711818281204,95.62398529052734,-0.0030679615757708274,-0.5568350260024052,0.006902913545484362,0.7493496148820246,-0.002684466378799474,1.2659176452024377,0.0015339807878854137,95.61688232421875
0.728214,-0.0019174759848567672,-0.5464806556841787,0.0023009711818281204,0.7528010716547668,-0.002684466378799474,1.2559467700811826,0.002684466378799474,95.62398529052734,-0.0019174759848567672,-0.5564515308054339,0.007286408742455715,0.7501166052759674,-0.0023009711818281204,1.2659176452024377,0.0019174759848567672,95.61688232421875
0.738211,-0.002684466378799474,-0.5464806556841787,0.002684466378799474,0.7528010716547668,-0.002684466378799474,1.2555632748842112,0.0023009711818281204,95.62398529052734,-0.003451456772742181,-0.5568350260024052,0.008820389530341128,0.7501166052759674,-0.0023009711818281204,1.2647671596115235,0.0007669903939427069,95.61688232421875
0.748248,-0.0030679615757708274,-0.5464806556841787,0.0030679615757708274,0.7528010716547668,-0.0030679615757708274,1.2559467700811826,0.0023009711818281204,95.62398529052734,-0.0030679615757708274,-0.5564515308054339,0.007669903939427069,0.7501166052759674,-0.0023009711818281204,1.265150654808495,0.0015339807878854137,95.61688232421875
0.758224,-0.0023009711818281204,-0.5472476460781214,0.0030679615757708274,0.7539515572456809,-0.002684466378799474,1.2567137604751253,0.0015339807878854137,95.62398529052734,-0.003451456772742181,-0.5568350260024052,0.007669903939427069,0.749733110078996,-0.0019174759848567672,1.265150654808495,0.0023009711818281204,95.61688232421875
0.768214,-0.0030679615757708274,-0.5464806556841787,0.003451456772742181,0.7535680620487095,-0.0030679615757708274,1.2555632748842112,0.0023009711818281204,95.62398529052734,-0.0030679615757708274,-0.5553010452145197,0.007669903939427069,0.7501166052759674,-0.0023009711818281204,1.265150654808495,0.0015339807878854137,95.61688232421875
0.778218,-0.0030679615757708274,-0.54686415088115,0.002684466378799474,0.7528010716547668,-0.002684466378799474,1.2559467700811826,0.0019174759848567672,95.62398529052734,-0.002684466378799474,-0.5560680356084625,0.006135923151541655,0.749733110078996,-0.0019174759848567672,1.2655341500054664,0.0015339807878854137,95.61688232421875
0.788216,-0.0030679615757708274,-0.54686415088115,0.0030679615757708274,0.7535680620487095,-0.002684466378799474,1.2559467700811826,0.0019174759848567672,95.62398529052734,-0.0023009711818281204,-0.5568350260024052,0.007286408742455715,0.7501166052759674,-0.0023009711818281204,1.265150654808495,0.0015339807878854137,95.61688232421875
0.798221,-0.002684466378799474,-0.5464806556841787,0.0023009711818281204,0.7535680620487095,-0.0023009711818281204,1.2559467700811826,0.002684466378799474,95.62398529052734,-0.0030679615757708274,-0.5564515308054339,0.007286408742455715,0.7501166052759674,-0.0023009711818281204,1.2655341500054664,0.0019174759848567672,95.61688232421875
0.808207,-0.0023009711818281204,-0.5472476460781214,0.002684466378799474,0.7531845668517382,-0.002684466378799474,1.2551797796872397,0.0019174759848567672,95.62398529052734,-0.0023009711818281204,-0.5564515308054339,0.007286408742455715,0.749733110078996,-0.0019174759848567672,1.2659176452024377,0.0015339807878854137,95.61688232421875
0.818209,-0.002684466378799474,-0.5472476460781214,0.0030679615757708274,0.7524175764577954,-0.002684466378799474,1.2555632748842112,0.0023009711818281204,95.62398529052734,-0.0038349519697135344,-0.5576020163963479,0.008436894333369775,0.7501166052759674,-0.0023009711818281204,1.2659176452024377,0.0015339807878854137,95.61688232421875
0.828216,-0.002684466378799474,-0.5464806556841787,0.002684466378799474,0.7531845668517382,-0.0030679615757708274,1.2551797796872397,0.0011504855909140602,95.62398529052734,-0.002684466378799474,-0.5568350260024052,0.008053399136398421,0.7501166052759674,-0.002684466378799474,1.265150654808495,0.0015339807878854137,95.61688232421875
0.838213,-0.0030679615757708274,-0.5472476460781214,0.0030679615757708274,0.7528010716547668,-0.002684466378799474,1.2563302652781538,0.0015339807878854137,95.62398529052734,-0.0030679615757708274,-0.5572185211993765,0.007669903939427069,0.749733110078996,-0.0019174759848567672,1.2655341500054664,0.0015339807878854137,95.61688232421875
0.848217,-0.002684466378799474,-0.5464806556841787,0.0023009711818281204,0.7531845668517382,-0.002684466378799474,1.2547962844902685,0.0023009711818281204,95.62398529052734,-0.0019174759848567672,-0.5560680356084625,0.008053399136398421,0.7501166052759674,-0.0023009711818281204,1.2655341500054664,0.0019174759848567672,95.61688232421875
0.858213,-0.002684466378799474,-0.5464806556841787,0.0030679615757708274,0.7528010716547668,-0.0023009711818281204,1.2555632748842112,0.0023009711818281204,95.62398529052734,-0.002684466378799474,-0.5568350260024052,0.008053399136398421,0.7493496148820246,-0.0023009711818281204,1.2655341500054664,0.0019174759848567672,95.61688232421875
0.868222,-0.0023009711818281204,-0.5464806556841787,0.002684466378799474,0.7528010716547668,-0.0019174759848567672,1.2551797796872397,0.0023009711818281204,95.62398529052734,-0.0019174759848567672,-0.5560680356084625,0.007669903939427069,0.7501166052759674,-0.0023009711818281204,1.2655341500054664,0.0019174759848567672,95.61688232421875
0.878215,-0.0030679615757708274,-0.5464806556841787,0.0030679615757708274,0.7528010716547668,-0.0030679615757708274,1.2559467700811826,0.0023009711818281204,95.62398529052734,-0.0030679615757708274,-0.5560680356084625,0.008053399136398421,0.749733110078996,-0.0019174759848567672,1.265150654808495,0.0019174759848567672,95.61688232421875
0.888221,-0.0030679615757708274,-0.5464806556841787,0.0030679615757708274,0.7528010716547668,-0.003451456772742181,1.2547962844902685,0.0023009711818281204,95.62398529052734,-0.002684466378799474,-0.5572185211993765,0.007669903939427069,0.7501166052759674,-0.002684466378799474,1.2655341500054664,0.0019174759848567672,95.61688232421875
0.898210,-0.0030679615757708274,-0.54686415088115,0.002684466378799474,0.7528010716547668,-0.0019174759848567672,1.2551797796872397,0.002684466378799474,95.62398529052734,-0.0030679615757708274,-0.5568350260024052,0.007669903939427069,0.7493496148820246,-0.0023009711818281204,1.2655341500054664,0.0015339807878854137,95.61688232421875
0.908207,-0.0030679615757708274,-0.5476311412750927,0.0030679615757708274,0.7539515572456809,-0.0019174759848567672,1.2555632748842112,0.0023009711818281204,95.62398529052734,-0.0030679615757708274,-0.5564515308054339,0.008053399136398421,0.749733110078996,-0.0023009711818281204,1.265150654808495,0.0015339807878854137,95.61688232421875
0.918214,-0.0030679615757708274,-0.5460971604872072,0.003451456772742181,0.7531845668517382,-0.0030679615757708274,1.2559467700811826,0.002684466378799474,95.62398529052734,-0.0038349519697135344,-0.5568350260024052,0.007286408742455715,0.7493496148820246,-0.0019174759848567672,1.2655341500054664,0.0011504855909140602,95.61688232421875
0.928213,-0.0023009711818281204,-0.5472476460781214,0.002684466378799474,0.7531845668517382,-0.0030679615757708274,1.2559467700811826,0.0011504855909140602,95.62398529052734,-0.004218447166684887,-0.5568350260024052,0.007286408742455715,0.749733110078996,-0.0023009711818281204,1.2655341500054664,0.0019174759848567672,95.61688232421875
0.938212,-0.003451456772742181,-0.54686415088115,0.0030679615757708274,0.7528010716547668,-0.002684466378799474,1.2563302652781538,0.0023009711818281204,95.62398529052734,-0.0030679615757708274,-0.5564515308054339,0.007669903939427069,0.749733110078996,-0.0023009711818281204,1.2655341500054664,0.0019174759848567672,95.61688232421875
0.948213,-0.002684466378799474,-0.5472476460781214,0.002684466378799474,0.7524175764577954,-0.002684466378799474,1.2555632748842112,0.0023009711818281204,95.62398529052734,-0.0030679615757708274,-0.5576020163963479,0.008053399136398421,0.7501166052759674,-0.002684466378799474,1.2655341500054664,0.0015339807878854137,95.61688232421875
0.958216,-0.002684466378799474,-0.5464806556841787,0.0030679615757708274,0.7528010716547668,-0.002684466378799474,1.2551797796872397,0.0019174759848567672,95.62398529052734,-0.003451456772742181,-0.5568350260024052,0.007669903939427069,0.7501166052759674,-0.0023009711818281204,1.2655341500054664,0.0023009711818281204,95.61688232421875
0.968218,-0.0030679615757708274,-0.5464806556841787,0.002684466378799474,0.7531845668517382,-0.0030679615757708274,1.2555632748842112,0.0019174759848567672,95.62398529052734,-0.002684466378799474,-0.5568350260024052,0.007286408742455715,0.7505001004729387,-0.002684466378799474,1.266301140399409,0.0019174759848567672,95.61688232421875
0.978212,-0.0030679615757708274,-0.54686415088115,0.0023009711818281204,0.7524175764577954,-0.0030679615757708274,1.2555632748842112,0.0015339807878854137,95.62398529052734,-0.0030679615757708274,-0.5568350260024052,0.007669903939427069,0.7501166052759674,-0.0019174759848567672,1.2647671596115235,0.0023009711818281204,95.61688232421875
0.988214,-0.002684466378799474,-0.5472476460781214,0.003451456772742181,0.7531845668517382,-0.0030679615757708274,1.2559467700811826,0.0023009711818281204,95.62398529052734,-0.003451456772742181,-0.5572185211993765,0.007669903939427069,0.749733110078996,-0.002684466378799474,1.265150654808495,0.0019174759848567672,95.61688232421875
0.998207,-0.002684466378799474,-0.54686415088115,0.003451456772742181,0.7528010716547668,-0.003451456772742181,1.2555632748842112,0.002684466378799474,95.62398529052734,-0.0038349519697135344,-0.5568350260024052,0.008053399136398421,0.7505001004729387,-0.0023009711818281204,1.265150654808495,0.0023009711818281204,95.61688232421875
