time,x,y,left_s0,left_s1,left_e0,left_e1,left_w0,left_w1,left_w2,left_gripper,right_s0,right_s1,right_e0,right_e1,right_w0,right_w1,right_w2,right_gripper
0.257971,0.57734375,0.80859375,-0.002684466378799474,-0.54686415088115,0.0030679615757708274,0.7535680620487095,-0.0030679615757708274,1.2555632748842112,0.0023009711818281204,95.62398529052734,0.0030679615757708274,-0.5522330836387489,-0.003451456772742181,0.7505001004729387,0.0023009711818281204,1.2567137604751253,0.0023009711818281204,95.61688232421875
0.258075,0.57734375,0.80859375,-0.002684466378799474,-0.54686415088115,0.0030679615757708274,0.7535680620487095,-0.0030679615757708274,1.2555632748842112,0.0023009711818281204,95.62398529052734,0.0030679615757708274,-0.5522330836387489,-0.003451456772742181,0.7505001004729387,0.0023009711818281204,1.2567137604751253,0.0023009711818281204,95.61688232421875
0.268149,0.57734375,0.80859375,-0.002684466378799474,-0.54686415088115,0.0023009711818281204,0.7528010716547668,-0.002684466378799474,1.2559467700811826,0.0023009711818281204,95.62398529052734,0.0030679615757708274,-0.5510825980478349,-0.003451456772742181,0.75088359566991,0.0019174759848567672,1.2567137604751253,0.0019174759848567672,95.61688232421875
0.278153,0.57734375,0.80859375,-0.002684466378799474,-0.5464806556841787,0.002684466378799474,0.7528010716547668,-0.003451456772742181,1.2559467700811826,0.0030679615757708274,95.62398529052734,0.0030679615757708274,-0.5522330836387489,-0.003451456772742181,0.7501166052759674,0.0019174759848567672,1.2570972556720965,0.0011504855909140602,95.61688232421875
0.288156,0.57734375,0.80859375,-0.0030679615757708274,-0.5472476460781214,0.002684466378799474,0.7524175764577954,-0.002684466378799474,1.2555632748842112,0.0023009711818281204,95.62398529052734,0.002684466378799474,-0.5518495884417776,-0.0030679615757708274,0.7505001004729387,0.0015339807878854137,1.2563302652781538,0.0019174759848567672,95.61688232421875
0.298152,0.57734375,0.80859375,-0.002684466378799474,-0.5472476460781214,0.0030679615757708274,0.7535680620487095,-0.0023009711818281204,1.2555632748842112,0.002684466378799474,95.62398529052734,0.0030679615757708274,-0.5518495884417776,-0.002684466378799474,0.749733110078996,0.0011504855909140602,1.2567137604751253,0.0023009711818281204,95.61688232421875
0.308154,0.57734375,0.80859375,-0.0030679615757708274,-0.54686415088115,0.003451456772742181,0.7524175764577954,-0.002684466378799474,1.2559467700811826,0.0015339807878854137,95.62398529052734,0.002684466378799474,-0.5518495884417776,-0.003451456772742181,0.7505001004729387,0.0011504855909140602,1.2563302652781538,0.002684466378799474,95.61688232421875
0.318150,0.57734375,0.80859375,-0.0030679615757708274,-0.5472476460781214,0.0030679615757708274,0.7531845668517382,-0.002684466378799474,1.2555632748842112,0.0019174759848567672,95.62398529052734,0.002684466378799474,-0.5522330836387489,-0.002684466378799474,0.749733110078996,0.0019174759848567672,1.2563302652781538,0.0023009711818281204,95.61688232421875
0.328152,0.57734375,0.80859375,-0.0023009711818281204,-0.54686415088115,0.002684466378799474,0.7535680620487095,-0.002684466378799474,1.2559467700811826,0.0019174759848567672,95.62398529052734,0.0030679615757708274,-0.5514660932448062,-0.0030679615757708274,0.75088359566991,0.0015339807878854137,1.2567137604751253,0.0023009711818281204,95.61688232421875
0.338152,0.57734375,0.80859375,-0.0023009711818281204,-0.5464806556841787,0.003451456772742181,0.7524175764577954,-0.0023009711818281204,1.2563302652781538,0.0023009711818281204,95.62398529052734,0.0023009711818281204,-0.5518495884417776,-0.0030679615757708274,0.7505001004729387,0.0019174759848567672,1.2570972556720965,0.0023009711818281204,95.61688232421875
0.348146,0.57734375,0.80859375,-0.002684466378799474,-0.54686415088115,0.0030679615757708274,0.7528010716547668,-0.0030679615757708274,1.2551797796872397,0.0019174759848567672,95.62398529052734,0.0023009711818281204,-0.5510825980478349,-0.003451456772742181,0.7501166052759674,0.0015339807878854137,1.257480750869068,0.0023009711818281204,95.61688232421875
0.358152,0.57734375,0.80859375,-0.0030679615757708274,-0.54686415088115,0.0030679615757708274,0.7528010716547668,-0.002684466378799474,1.2547962844902685,0.0019174759848567672,95.62398529052734,0.003451456772742181,-0.5510825980478349,-0.0030679615757708274,0.7505001004729387,0.0015339807878854137,1.2563302652781538,0.0023009711818281204,95.61688232421875
0.368151,0.57734375,0.80859375,-0.0030679615757708274,-0.54686415088115,0.002684466378799474,0.7528010716547668,-0.0030679615757708274,1.2555632748842112,0.0019174759848567672,95.62398529052734,0.002684466378799474,-0.5514660932448062,-0.0023009711818281204,0.7505001004729387,0.0019174759848567672,1.2567137604751253,0.0015339807878854137,95.61688232421875
0.378145,0.57734375,0.80859375,-0.002684466378799474,-0.5472476460781214,0.002684466378799474,0.7535680620487095,-0.0023009711818281204,1.2551797796872397,0.0015339807878854137,95.62398529052734,0.0030679615757708274,-0.5510825980478349,-0.002684466378799474,0.7505001004729387,0.0015339807878854137,1.2570972556720965,0.0015339807878854137,95.61688232421875
0.388149,0.57734375,0.80859375,-0.0023009711818281204,-0.5472476460781214,0.0030679615757708274,0.7524175764577954,-0.0023009711818281204,1.2555632748842112,0.0019174759848567672,95.62398529052734,0.0030679615757708274,-0.5510825980478349,-0.0030679615757708274,0.749733110078996,0.0015339807878854137,1.2570972556720965,0.0023009711818281204,95.61688232421875
0.398150,0.57734375,0.80859375,-0.003451456772742181,-0.5464806556841787,0.0023009711818281204,0.7528010716547668,-0.002684466378799474,1.2559467700811826,0.0019174759848567672,95.62398529052734,0.002684466378799474,-0.5518495884417776,-0.003451456772742181,0.7501166052759674,0.0019174759848567672,1.2567137604751253,0.0019174759848567672,95.61688232421875
0.408146,0.57734375,0.80859375,-0.003451456772742181,-0.54686415088115,0.002684466378799474,0.7528010716547668,-0.002684466378799474,1.2559467700811826,0.0015339807878854137,95.62398529052734,0.0038349519697135344,-0.5514660932448062,-0.003451456772742181,0.7501166052759674,0.0015339807878854137,1.2570972556720965,0.0023009711818281204,95.61688232421875
0.418153,0.57734375,0.80859375,-0.002684466378799474,-0.5472476460781214,0.003451456772742181,0.7524175764577954,-0.0030679615757708274,1.2559467700811826,0.0019174759848567672,95.62398529052734,0.0023009711818281204,-0.5518495884417776,-0.002684466378799474,0.7505001004729387,0.0019174759848567672,1.2570972556720965,0.002684466378799474,95.61688232421875
0.428148,0.57734375,0.80859375,-0.0030679615757708274,-0.5472476460781214,0.0030679615757708274,0.7524175764577954,-0.0030679615757708274,1.2551797796872397,0.0019174759848567672,95.62398529052734,0.003451456772742181,-0.5518495884417776,-0.003451456772742181,0.7501166052759674,0.0015339807878854137,1.2563302652781538,0.002684466378799474,95.61688232421875
0.438145,0.57734375,0.80859375,-0.0030679615757708274,-0.54686415088115,0.0030679615757708274,0.7535680620487095,-0.002684466378799474,1.2559467700811826,0.0019174759848567672,95.62398529052734,0.003451456772742181,-0.5518495884417776,-0.002684466378799474,0.7501166052759674,0.0015339807878854137,1.2567137604751253,0.002684466378799474,95.61688232421875
0.448153,0.57734375,0.80859375,-0.002684466378799474,-0.5464806556841787,0.002684466378799474,0.7531845668517382,-0.002684466378799474,1.2551797796872397,0.0023009711818281204,95.62398529052734,0.002684466378799474,-0.5522330836387489,-0.0023009711818281204,0.7505001004729387,0.0015339807878854137,1.2570972556720965,0.0019174759848567672,95.61688232421875
0.458165,0.57734375,0.80859375,-0.002684466378799474,-0.5464806556841787,0.002684466378799474,0.7535680620487095,-0.0023009711818281204,1.2559467700811826,0.0015339807878854137,95.62398529052734,0.002684466378799474,-0.5514660932448062,-0.0038349519697135344,0.7505001004729387,0.0019174759848567672,1.2570972556720965,0.0019174759848567672,95.61688232421875
0.468165,0.57734375,0.80859375,-0.0023009711818281204,-0.5464806556841787,0.0023009711818281204,0.7524175764577954,-0.002684466378799474,1.2559467700811826,0.0019174759848567672,95.62398529052734,0.002684466378799474,-0.5514660932448062,-0.0038349519697135344,0.7505001004729387,0.0015339807878854137,1.2563302652781538,0.0023009711818281204,95.61688232421875
0.478155,0.57734375,0.80859375,-0.003451456772742181,-0.5464806556841787,0.0030679615757708274,0.7535680620487095,-0.002684466378799474,1.2551797796872397,0.0023009711818281204,95.62398529052734,0.004218447166684887,-0.5518495884417776,-0.0030679615757708274,0.75088359566991,0.0019174759848567672,1.2567137604751253,0.0019174759848567672,95.61688232421875
0.488155,0.57734375,0.80859375,-0.0023009711818281204,-0.5472476460781214,0.0030679615757708274,0.7535680620487095,-0.003451456772742181,1.2551797796872397,0.0023009711818281204,95.62398529052734,0.002684466378799474,-0.5510825980478349,-0.003451456772742181,0.749733110078996,0.0019174759848567672,1.2567137604751253,0.0019174759848567672,95.61688232421875
0.498154,0.57734375,0.80859375,-0.0030679615757708274,-0.5464806556841787,0.0030679615757708274,0.7531845668517382,-0.0030679615757708274,1.2555632748842112,0.0023009711818281204,95.62398529052734,0.0019174759848567672,-0.5518495884417776,-0.003451456772742181,0.749733110078996,0.0019174759848567672,1.2567137604751253,0.0023009711818281204,95.61688232421875
0.508152,0.57734375,0.80859375,-0.002684466378799474,-0.5464806556841787,0.0023009711818281204,0.7535680620487095,-0.002684466378799474,1.2555632748842112,0.0019174759848567672,95.62398529052734,0.0030679615757708274,-0.5518495884417776,-0.0030679615757708274,0.7505001004729387,0.0019174759848567672,1.2563302652781538,0.002684466378799474,95.61688232421875
0.518167,0.57734375,0.80859375,-0.002684466378799474,-0.54686415088115,0.002684466378799474,0.7524175764577954,-0.0023009711818281204,1.2559467700811826,0.0019174759848567672,95.62398529052734,0.002684466378799474,-0.5522330836387489,-0.0030679615757708274,0.7505001004729387,0.0019174759848567672,1.2570972556720965,0.0023009711818281204,95.61688232421875
0.528147,0.57734375,0.80859375,-0.002684466378799474,-0.54686415088115,0.0030679615757708274,0.7528010716547668,-0.002684466378799474,1.2555632748842112,0.0023009711818281204,95.62398529052734,0.0023009711818281204,-0.5522330836387489,-0.0030679615757708274,0.749733110078996,0.0015339807878854137,1.2567137604751253,0.0019174759848567672,95.61688232421875
0.538173,0.57734375,0.80859375,-0.0030679615757708274,-0.5472476460781214,0.003451456772742181,0.7528010716547668,-0.0030679615757708274,1.2559467700811826,0.0023009711818281204,95.62398529052734,0.002684466378799474,-0.5522330836387489,-0.003451456772742181,0.75088359566991,0.0015339807878854137,1.2563302652781538,0.0023009711818281204,95.61688232421875
0.548149,0.57734375,0.80859375,-0.0030679615757708274,-0.5472476460781214,0.002684466378799474,0.7528010716547668,-0.0023009711818281204,1.2555632748842112,0.0023009711818281204,95.62398529052734,0.0023009711818281204,-0.5522330836387489,-0.002684466378799474,0.7505001004729387,0.0015339807878854137,1.2567137604751253,0.002684466378799474,95.61688232421875
