time,x,y,left_s0,left_s1,left_e0,left_e1,left_w0,left_w1,left_w2,left_gripper,right_s0,right_s1,right_e0,right_e1,right_w0,right_w1,right_w2,right_gripper
4.259637,,,0.0030679615757708274,0.04908738521233324,0.0015339807878854137,1.3859516418544713,-0.0030679615757708274,0.20133497840996056,-0.0019174759848567672,100.0,0.0023009711818281204,0.016490293469768196,-0.0015339807878854137,1.4266021327334348,0.004218447166684887,0.17640779060682257,0.004218447166684887,100.0
4.259726,0.0030679615757708274,0.04908738521233324,0.0015339807878854137,1.3859516418544713,-0.0030679615757708274,0.20133497840996056,-0.0019174759848567672,100.0,0.0023009711818281204,0.016490293469768196,-0.0015339807878854137,1.4266021327334348,0.004218447166684887,0.17640779060682257,0.004218447166684887,100.0
4.269859,0.003451456772742181,0.049854375606275945,0.0007669903939427069,1.386718632248414,-0.004218447166684887,0.2009514832129892,-0.0015339807878854137,100.0,0.0023009711818281204,0.016490293469768196,-0.0011504855909140602,1.4262186375364634,0.0038349519697135344,0.17602429540985123,0.004601942363656241,100.0
4.279809,0.0038349519697135344,0.04947088040930459,0.0015339807878854137,1.3855681466575,-0.0038349519697135344,0.20133497840996056,-0.0023009711818281204,100.0,0.0019174759848567672,0.01572330307582549,-0.0007669903939427069,1.4262186375364634,0.003451456772742181,0.17525730501590853,0.004218447166684887,100.0
4.289811,0.003451456772742181,0.04947088040930459,0.0015339807878854137,1.3855681466575,-0.0030679615757708274,0.20133497840996056,-0.0023009711818281204,100.0,0.0011504855909140602,0.016490293469768196,-0.0011504855909140602,1.4273691231273775,0.0030679615757708274,0.17602429540985123,0.005368932757598948,100.0
4.299810,0.003451456772742181,0.04947088040930459,0.0011504855909140602,1.386718632248414,-0.003451456772742181,0.20133497840996056,-0.002684466378799474,100.0,0.0011504855909140602,0.016490293469768196,-0.0015339807878854137,1.426985627930406,0.0030679615757708274,0.17449031462196582,0.004601942363656241,100.0
4.309808,0.0030679615757708274,0.049854375606275945,0.0003834951969713534,1.3871021274453854,-0.0038349519697135344,0.20056798801601786,-0.0015339807878854137,100.0,0.0011504855909140602,0.016490293469768196,-0.0003834951969713534,1.4266021327334348,0.002684466378799474,0.17564080021287987,0.004601942363656241,100.0
4.319800,0.003451456772742181,0.049854375606275945,0.0003834951969713534,1.3859516418544713,-0.003451456772742181,0.2001844928190465,-0.0030679615757708274,100.0,0.0023009711818281204,0.016490293469768196,-0.0011504855909140602,1.4266021327334348,0.002684466378799474,0.17449031462196582,0.004601942363656241,100.0
4.329833,0.0030679615757708274,0.04908738521233324,0.0011504855909140602,1.3871021274453854,-0.0030679615757708274,0.20133497840996056,-0.0023009711818281204,100.0,0.0030679615757708274,0.016106798272796843,-0.0007669903939427069,1.426985627930406,0.0023009711818281204,0.17564080021287987,0.004601942363656241,100.0
4.339804,0.002684466378799474,0.04947088040930459,0.0019174759848567672,1.3863351370514427,-0.0030679615757708274,0.20133497840996056,-0.002684466378799474,100.0,0.0019174759848567672,0.01687378866673955,-0.0007669903939427069,1.426985627930406,0.0019174759848567672,0.17602429540985123,0.004985437560627594,100.0
4.349808,0.0030679615757708274,0.04947088040930459,0.0011504855909140602,1.3863351370514427,-0.0030679615757708274,0.20133497840996056,-0.0023009711818281204,100.0,0.003451456772742181,0.016490293469768196,-0.0007669903939427069,1.4262186375364634,0.0015339807878854137,0.17525730501590853,0.004218447166684887,100.0
