time,x,y,left_s0,left_s1,left_e0,left_e1,left_w0,left_w1,left_w2,left_gripper,right_s0,right_s1,right_e0,right_e1,right_w0,right_w1,right_w2,right_gripper
0.356708,0.6109375,0.7109375,-0.0030679615757708274,-0.5472476460781214,0.002684466378799474,0.7531845668517382,-0.003451456772742181,1.2555632748842112,0.0023009711818281204,95.62398529052734,0.0030679615757708274,-0.5549175500175484,-0.0030679615757708274,0.7528010716547668,0.0023009711818281204,1.2582477412630106,-0.0019174759848567672,95.61688232421875
0.356797,0.6109375,0.7109375,-0.0030679615757708274,-0.5472476460781214,0.002684466378799474,0.7531845668517382,-0.003451456772742181,1.2555632748842112,0.0023009711818281204,95.62398529052734,0.0030679615757708274,-0.5549175500175484,-0.0030679615757708274,0.7528010716547668,0.0023009711818281204,1.2582477412630106,-0.0019174759848567672,95.61688232421875
0.366871,0.6109375,0.7109375,-0.0030679615757708274,-0.5464806556841787,0.0030679615757708274,0.7531845668517382,-0.0030679615757708274,1.2559467700811826,0.002684466378799474,95.62398529052734,0.002684466378799474,-0.5553010452145197,-0.003451456772742181,0.7535680620487095,0.0019174759848567672,1.2582477412630106,-0.0019174759848567672,95.61688232421875
0.376883,0.6109375,0.7109375,-0.002684466378799474,-0.54686415088115,0.002684466378799474,0.7528010716547668,-0.003451456772742181,1.2559467700811826,0.0023009711818281204,95.62398529052734,0.002684466378799474,-0.5549175500175484,-0.003451456772742181,0.7531845668517382,0.0023009711818281204,1.2582477412630106,-0.0019174759848567672,95.61688232421875
0.386887,0.6109375,0.7109375,-0.002684466378799474,-0.5464806556841787,0.0023009711818281204,0.7528010716547668,-0.0030679615757708274,1.2559467700811826,0.0019174759848567672,95.62398529052734,0.0011504855909140602,-0.5553010452145197,-0.004218447166684887,0.7531845668517382,0.0023009711818281204,1.2586312364599819,-0.0019174759848567672,95.61688232421875
0.396972,0.6109375,0.7109375,-0.0030679615757708274,-0.5464806556841787,0.0030679615757708274,0.7535680620487095,-0.003451456772742181,1.2559467700811826,0.0019174759848567672,95.62398529052734,0.002684466378799474,-0.5549175500175484,-0.002684466378799474,0.7539515572456809,0.0023009711818281204,1.2593982268539248,-0.0015339807878854137,95.61688232421875
0.406881,0.6109375,0.7109375,-0.0019174759848567672,-0.5472476460781214,0.002684466378799474,0.7535680620487095,-0.002684466378799474,1.2555632748842112,0.0023009711818281204,95.62398529052734,0.0030679615757708274,-0.5549175500175484,-0.0030679615757708274,0.7531845668517382,0.0030679615757708274,1.2593982268539248,-0.0019174759848567672,95.61688232421875
0.416895,0.6109375,0.7109375,-0.0023009711818281204,-0.5464806556841787,0.0030679615757708274,0.7535680620487095,-0.003451456772742181,1.2555632748842112,0.0015339807878854137,95.62398529052734,0.002684466378799474,-0.5549175500175484,-0.002684466378799474,0.7531845668517382,0.0019174759848567672,1.2593982268539248,-0.0015339807878854137,95.61688232421875
0.426889,0.6109375,0.7109375,-0.002684466378799474,-0.54686415088115,0.002684466378799474,0.7528010716547668,-0.003451456772742181,1.2555632748842112,0.0023009711818281204,95.62398529052734,0.002684466378799474,-0.5541505596236057,-0.0038349519697135344,0.7535680620487095,0.0019174759848567672,1.2590147316569533,-0.0023009711818281204,95.61688232421875
0.436890,0.6109375,0.7109375,-0.0023009711818281204,-0.54686415088115,0.002684466378799474,0.7528010716547668,-0.0030679615757708274,1.2555632748842112,0.0023009711818281204,95.62398529052734,0.0030679615757708274,-0.5541505596236057,-0.0030679615757708274,0.7535680620487095,0.0023009711818281204,1.2590147316569533,-0.002684466378799474,95.61688232421875
